,listing_id,id,date,reviewer_id,reviewer_name,comments,scores
113,1108690,16038375,2014-07-20,17900581,Wonju,"The location is the biggest virtue of this flat. Close from the metro and Acropolis Museum, Acropolis entrance and Plaka. There is a fruit shop and a leather goods shop right next to the flat. It was also very convenient to have a place to leave luggage in 3 min walking distance even after we checked out this flat. Leon was also responsible. We faced a  power outage problem due to a fridge. Leon came to us right away and resolved it early in the morning. The bath room is small and there is no dining table but the entire flat was so clean. Quite much pleasant stay there. ",5
114,1108690,16229299,2014-07-23,7269851,Rodolfo,"Great place with an amazing location. Central to Acropolis museum, restaurants, cafés and other historical landmarks. 
Ektoras was very hospitable. He was very flexible and hospitable. He met me at the front of the building and helped me with my luggage. 
I would definitely stay here again. 
Thanks Ektoras!! ",5
115,1108690,16253869,2014-07-24,208606,Kristine,I was met at the flat by Ektors' cousin. He was very sweet and helpful. I was only there for one night it but it was a perfect location to walk everywhere I wanted to go in Athens. The home was also very clean and well maintained. I would certainly stay there again!,5
116,1108690,16347704,2014-07-26,16087023,Clémentine,"It is a nice place near to the acropole it is perfect to visit athenes.Ektoras is very  considerate,he often text us to know if it was ok for us.fruit and water wait us at the flat. It was very cool.",5
117,1108690,16618132,2014-07-30,1578264,Olivier,"This flat is absolutely at the right location. 5 mn from acropolis, plaka and subway. This is a real good location. 
There is no fridge, no table, just a bed and a simple bathroom, so it is a good location to sleep and no more. ",4
118,1108690,16721092,2014-08-01,6198327,Sey17,"The apartment was perfect for my purposes. Close to the Acropolis and in a central location. I felt very safe and had a wonderful time. Ekotras was quick to get back to me about everything and was flexible with a time to meet to get me set up, especially since I came in late. It was a great stay!",5
119,1108690,16883216,2014-08-04,5436068,Amandine,We found Leon friendly but we are a little bit disappointed about the flat (warm water did not work) but the flat has a great location !!,5
120,1108690,16973247,2014-08-05,5436068,Amandine,We are a bit disappointed about the flat (did not fond the fridge and warm water) but the location is perfect !!,5
121,1108690,17040158,2014-08-06,14249298,Andrea,"The place was great for a one night stay in Athens. Very close to metro station and to streets with cool restaurants and shops. Would not recommend for more than 1 night as the ""bed"" (futon) was uncomfortable for 2 people. Host had cousin meet us at the place and Leon was very helpful and kind to us. Otherwise, never met the host and did not have much contact with him. ",5
122,1108690,17104155,2014-08-07,12294039,James,Great location in Athens! Perfectly suitable for 2 looking to explore the Acropolis.,5
123,1108690,17354061,2014-08-11,5501787,Philippe,"Nous avons passé un agréable séjour à ATHENES. Le studio est idéalement situé près du musée et du site de l'acropole. Le studio est propre et particulièrement silencieux. Nous en sommes ravis, et nous le recommandons.
Cordialement.
Philippe et Christine",3
124,1108690,17637234,2014-08-15,4852427,Justine,"Very Nice situation for à quick visit of Athènes.
The place was clean and quiet.
We were welcomed by ektoras' cousin Léon : very friendly and clear in his explainations!

Everything was meant to Make us feel confortable! Which gave us very good impression! :)

We are not big fans of futon beds but away from that the flat gave us satisfaction on very level.
 Big thanks to ektoras and Léon fort their Warm welcoming.

We recommend the place!! :D",5
125,1108690,17705888,2014-08-16,18432493,Colin,Great room right in the middle of everything. Highly recommended.,5
126,1108690,17764326,2014-08-17,13033105,Wei-Chih,"The apartment is great! Good location, clean and well-equipped. The host is also very kind and helpful. I will definitely stay there if I go to athen again!",5
127,1108690,18001172,2014-08-20,14226440,Emeline,Nice stay. Very closed to the Acropolis. The flat is convenient and the host welcoming!,5
128,1108690,18169355,2014-08-23,5160297,Malius,"Die wohnung war gut und direkt im Zentrum und Metro station.
Der Akropolis ist direkt vor der Haus tür. Man kann überall zu fuss laufen. 
Der Gastgeber war sehr hilfbereit, freundlich, nett.",1
129,1108690,18472705,2014-08-27,6689226,Kerri & Alan,"The apartment was in a great location, 5 min away from the Acropolis train station and in reach of an abundant amount of shops, restaurants and cafes. The apartment was comfortable and clean and the air con worked fantastically. ",5
130,1108690,18938094,2014-09-03,15673610,Jarrod,"I was welcomed by the host and the accommodations were just as described. The neighborhood was awesome. The apartment was very close to the Acropolis, the Acropolis Meuseum,  and tons of awesome restaurants. ",5
131,1108690,19013434,2014-09-04,17715073,Angela,"If you are looking for a place to stay for just a night in Athns, this place is perfect. It's close to all the main tourist attractions, in fact it's right in the middle of it all! The flat provides all the basics that are needed, but its definately the location that makes it a good pick. If you are staying longer, there are much nicer flats a little further away from the tourist crouds in local neighbourhoods.
We arrived on a flight from Naxos with two and a half hours delay, and were very lucky to still get into the flat in the very last minute just when we arrived. I guess things like this are annoying for both those arriving late and those waiting, but i would have been really annoyed if we got there and no one was around, and I guess these are things you need to work with as a host... Also you should know that the doorbell is labeled with ""Leon"", I'm not sure how we should have known that...
One of the rules of the house is to leave the place as you found it, which is a nice rule, but doesn't really eliminate the need for cleaning after the guests leave unless cleaning utensils are there and the guest is specifically asked to clean before leaving... When we were there, there was hair all over the bathroom, which definately wasn't from us, and that's a bit disgusting...
But for a night it was perfect :) Thank you!",5
132,1108690,19046987,2014-09-05,20329643,Sandra,We were in Athens for a short time and where looking for a comfortable and well located place. We want to say that in Ektoras apartment we got exactly what we wanted. Every single place was near just walking distance. Thank you Ektoras,5
133,1108690,19151322,2014-09-07,9649040,Olga,"Great apartment! Clean, cosy and perfectly placed. The host was very hospitable and pleasant. Definitely recommend)",5
134,1108690,19206780,2014-09-08,19150201,Gabriele,"Nice and quiet apartment in the perfect location as a starting point for exploring the city, journey to Piraeus and the Airport. 
Great wi-fi and useful kitchen. 
Recommended for comfort and cleanliness. 
Ektoras always available.",5
135,1108690,19256691,2014-09-08,10963181,Shannon,The reservation was canceled 6 days before arrival. This is an automated posting.,3
